"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/01/2012","37","","Belle Glade","12-099-0008","AQS"
"03/02/2012","35","","Belle Glade","12-099-0008","AQS"
"03/03/2012","44","","Belle Glade","12-099-0008","AQS"
"03/04/2012","43","","U of F Ag Research Center","12-011-1002","AQS"
"03/05/2012","35","","Miami Fire Station","12-086-1016","AQS"
"03/06/2012","40","","Miami Fire Station","12-086-1016","AQS"
"03/07/2012","48","","Miami Fire Station","12-086-1016","AQS"
"03/08/2012","39","","Miami Fire Station","12-086-1016","AQS"
"03/09/2012","48","","Miami Fire Station","12-086-1016","AQS"
"03/10/2012","41","","Belle Glade","12-099-0008","AQS"
"03/11/2012","35","","Belle Glade","12-099-0008","AQS"
"03/12/2012","36","","Miami Fire Station","12-086-1016","AQS"
"03/13/2012","34","","Miami Fire Station","12-086-1016","AQS"
"03/14/2012","37","","Belle Glade","12-099-0008","AQS"
"03/15/2012","31","","Miami Fire Station","12-086-1016","AQS"
"03/16/2012","32","","Miami Fire Station","12-086-1016","AQS"
"03/17/2012","37","","Belle Glade","12-099-0008","AQS"
"03/18/2012","28","","Belle Glade","12-099-0008","AQS"
"03/19/2012","32","","Miami Fire Station","12-086-1016","AQS"
"03/20/2012","43","","Belle Glade","12-099-0008","AQS"
"03/21/2012","48","","Miami Fire Station","12-086-1016","AQS"
"03/22/2012","43","","Miami Fire Station","12-086-1016","AQS"
"03/23/2012","40","","Belle Glade","12-099-0008","AQS"
"03/24/2012","41","","Belle Glade","12-099-0008","AQS"
"03/25/2012","42","","Belle Glade","12-099-0008","AQS"
"03/26/2012","45","","Belle Glade","12-099-0008","AQS"
"03/27/2012","59","","Belle Glade","12-099-0008","AQS"
"03/28/2012","52","","Belle Glade","12-099-0008","AQS"
"03/29/2012","52","","Belle Glade","12-099-0008","AQS"
"03/30/2012","48","","Belle Glade","12-099-0008","AQS"
"03/31/2012","61","","U of F Ag Research Center","12-011-1002","AQS"
"04/01/2012","54","","Miami Fire Station","12-086-1016","AQS"
"04/02/2012","55","","Royal Palm Beach","12-099-0009","AQS"
"04/03/2012","58","","Belle Glade","12-099-0008","AQS"
"04/04/2012","50","","Royal Palm Beach","12-099-0009","AQS"
"04/05/2012","38","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/06/2012","51","","Miami Fire Station","12-086-1016","AQS"
"04/07/2012","41","","Miami Fire Station","12-086-1016","AQS"
"04/08/2012","34","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/09/2012","40","","Miami Fire Station","12-086-1016","AQS"
"04/10/2012","45","","Miami Fire Station","12-086-1016","AQS"
"04/11/2012","49","","Miami Fire Station","12-086-1016","AQS"
"04/12/2012","64","","U of F Ag Research Center","12-011-1002","AQS"
"04/13/2012","62","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"04/14/2012","41","","Miami Fire Station","12-086-1016","AQS"
"04/15/2012","34","","Miami Fire Station","12-086-1016","AQS"
"04/16/2012","42","","Miami Fire Station","12-086-1016","AQS"
"04/17/2012","43","","Miami Fire Station","12-086-1016","AQS"
"04/18/2012","49","","U of F Ag Research Center","12-011-1002","AQS"
"04/19/2012","38","","Miami Fire Station","12-086-1016","AQS"
"04/20/2012","39","","Miami Fire Station","12-086-1016","AQS"
"04/21/2012","30","","Miami Fire Station","12-086-1016","AQS"
"04/22/2012","30","","Miami Fire Station","12-086-1016","AQS"
"04/23/2012","43","","Miami Fire Station","12-086-1016","AQS"
"04/24/2012","41","","Miami Fire Station","12-086-1016","AQS"
"04/25/2012","45","","Miami Fire Station","12-086-1016","AQS"
"04/26/2012","47","","Miami Fire Station","12-086-1016","AQS"
"04/27/2012","52","","Miami Fire Station","12-086-1016","AQS"
"04/28/2012","34","","Miami Fire Station","12-086-1016","AQS"
"04/29/2012","23","","Miami Fire Station","12-086-1016","AQS"
"04/30/2012","28","","Miami Fire Station","12-086-1016","AQS"
"05/01/2012","42","","Miami Fire Station","12-086-1016","AQS"
"05/02/2012","41","","Miami Fire Station","12-086-1016","AQS"
"05/03/2012","34","","Pompano Highlands","12-011-2003","AQS"
"05/04/2012","33","","Miami Fire Station","12-086-1016","AQS"
"05/05/2012","43","","Belle Glade","12-099-0008","AQS"
"05/06/2012","59","","Belle Glade","12-099-0008","AQS"
"05/07/2012","50","","Miami Fire Station","12-086-1016","AQS"
"05/08/2012","53","","Belle Glade","12-099-0008","AQS"
"05/09/2012","53","","Miami Fire Station","12-086-1016","AQS"
"05/10/2012","51","","Miami Fire Station","12-086-1016","AQS"
"05/11/2012","51","","Miami Fire Station","12-086-1016","AQS"
"05/12/2012","43","","Miami Fire Station","12-086-1016","AQS"
"05/13/2012","45","","Miami Fire Station","12-086-1016","AQS"
"05/14/2012","47","","Miami Fire Station","12-086-1016","AQS"
"05/15/2012","51","","Miami Fire Station","12-086-1016","AQS"
"05/16/2012","58","","Miami Fire Station","12-086-1016","AQS"
"05/17/2012","52","","Vista View Park","12-011-0033","AQS"
"05/18/2012","62","","Miami Fire Station","12-086-1016","AQS"
"05/19/2012","56","","Miami Fire Station","12-086-1016","AQS"
"05/20/2012","42","","Belle Glade","12-099-0008","AQS"
"05/21/2012","47","","Miami Fire Station","12-086-1016","AQS"
"05/22/2012","30","","Miami Fire Station","12-086-1016","AQS"
"05/23/2012","26","","Miami Fire Station","12-086-1016","AQS"
"05/24/2012","31","","Miami Fire Station","12-086-1016","AQS"
"05/25/2012","38","","Miami Fire Station","12-086-1016","AQS"
"05/26/2012","31","","Miami Fire Station","12-086-1016","AQS"
"05/27/2012","40","","Miami Fire Station","12-086-1016","AQS"
"05/28/2012","33","","Miami Fire Station","12-086-1016","AQS"
"05/29/2012","34","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"05/30/2012","48","","Miami Fire Station","12-086-1016","AQS"
"05/31/2012","41","","Miami Fire Station","12-086-1016","AQS"
"06/01/2012","31","","Miami Fire Station","12-086-1016","AQS"
"06/02/2012","24","","Miami Fire Station","12-086-1016","AQS"
"06/03/2012","59","","Coconut Creek","12-011-5005","AQS"
"06/04/2012","35","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/05/2012","70","","Miami Fire Station","12-086-1016","AQS"
"06/06/2012","75","","Belle Glade","12-099-0008","AQS"
"06/07/2012","75","","Vista View Park","12-011-0033","AQS"
"06/08/2012","55","","Miami Fire Station","12-086-1016","AQS"
"06/09/2012","40","","Miami Fire Station","12-086-1016","AQS"
"06/10/2012","43","","Miami Fire Station","12-086-1016","AQS"
"06/11/2012","33","","Miami Fire Station","12-086-1016","AQS"
"06/12/2012","32","","Miami Fire Station","12-086-1016","AQS"
"06/13/2012","40","","Miami Fire Station","12-086-1016","AQS"
"06/14/2012","47","","Miami Fire Station","12-086-1016","AQS"
"06/15/2012","47","","Miami Fire Station","12-086-1016","AQS"
"06/16/2012","30","","Miami Fire Station","12-086-1016","AQS"
"06/17/2012","30","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"06/18/2012","35","","Miami Fire Station","12-086-1016","AQS"
"06/19/2012","37","","Miami Fire Station","12-086-1016","AQS"
"06/20/2012","53","","Miami Fire Station","12-086-1016","AQS"
"06/21/2012","52","","Miami Fire Station","12-086-1016","AQS"
"06/22/2012","33","","Miami Fire Station","12-086-1016","AQS"
"06/23/2012","39","","Miami Fire Station","12-086-1016","AQS"
"06/24/2012","70","","Miami Fire Station","12-086-1016","AQS"
"06/25/2012","79","","Miami Fire Station","12-086-1016","AQS"
"06/26/2012","54","","Miami Fire Station","12-086-1016","AQS"
"06/27/2012","53","","Miami Fire Station","12-086-1016","AQS"
"06/28/2012","50","","Miami Fire Station","12-086-1016","AQS"
"06/29/2012","54","","U of F Ag Research Center","12-011-1002","AQS"
"06/30/2012","53","","Miami Fire Station","12-086-1016","AQS"
"07/01/2012","54","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/02/2012","77","","Miami Fire Station","12-086-1016","AQS"
"07/03/2012","65","","Miami Fire Station","12-086-1016","AQS"
"07/04/2012","72","","Coconut Creek","12-011-5005","AQS"
"07/05/2012","92","","Miami Fire Station","12-086-1016","AQS"
"07/06/2012","68","","Miami Fire Station","12-086-1016","AQS"
"07/07/2012","48","","Belle Glade","12-099-0008","AQS"
"07/08/2012","35","","Miami Fire Station","12-086-1016","AQS"
"07/09/2012","54","","Miami Fire Station","12-086-1016","AQS"
"07/10/2012","36","","Miami Fire Station","12-086-1016","AQS"
"07/11/2012","16","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/12/2012","30","","Miami Fire Station","12-086-1016","AQS"
"07/13/2012","44","","Miami Fire Station","12-086-1016","AQS"
"07/14/2012","30","","Miami Fire Station","12-086-1016","AQS"
"07/15/2012","24","","Miami Fire Station","12-086-1016","AQS"
"07/16/2012","33","","Miami Fire Station","12-086-1016","AQS"
"07/17/2012","45","","Miami Fire Station","12-086-1016","AQS"
"07/18/2012","60","","Miami Fire Station","12-086-1016","AQS"
"07/19/2012","73","","Miami Fire Station","12-086-1016","AQS"
"07/20/2012","43","","Miami Fire Station","12-086-1016","AQS"
"07/21/2012","59","","Miami Fire Station","12-086-1016","AQS"
"07/22/2012","50","","Miami Fire Station","12-086-1016","AQS"
"07/23/2012","52","","Miami Fire Station","12-086-1016","AQS"
"07/24/2012","72","","Miami Fire Station","12-086-1016","AQS"
"07/25/2012","78","","Miami Fire Station","12-086-1016","AQS"
"07/26/2012","77","","Royal Palm Beach","12-099-0009","AQS"
"07/27/2012","67","","Miami Fire Station","12-086-1016","AQS"
"07/28/2012","72","","Miami Fire Station","12-086-1016","AQS"
"07/29/2012","73","","Miami Fire Station","12-086-1016","AQS"
"07/30/2012","68","","Miami Fire Station","12-086-1016","AQS"
"07/31/2012","57","","Miami Fire Station","12-086-1016","AQS"
"08/01/2012","52","","Miami Fire Station","12-086-1016","AQS"
"08/02/2012","64","","Miami Fire Station","12-086-1016","AQS"
"08/03/2012","42","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/04/2012","32","","Miami Fire Station","12-086-1016","AQS"
"08/05/2012","35","","Miami Fire Station","12-086-1016","AQS"
"08/06/2012","48","","Miami Fire Station","12-086-1016","AQS"
"08/07/2012","66","","Miami Fire Station","12-086-1016","AQS"
"08/08/2012","40","","Miami Fire Station","12-086-1016","AQS"
"08/09/2012","31","","Miami Fire Station","12-086-1016","AQS"
"08/10/2012","48","","Miami Fire Station","12-086-1016","AQS"
"08/11/2012","38","","Miami Fire Station","12-086-1016","AQS"
"08/12/2012","45","","Miami Fire Station","12-086-1016","AQS"
"08/13/2012","62","","Miami Fire Station","12-086-1016","AQS"
"08/14/2012","74","","Miami Fire Station","12-086-1016","AQS"
"08/15/2012","53","","Royal Palm Beach","12-099-0009","AQS"
"08/16/2012","60","","Miami Fire Station","12-086-1016","AQS"
"08/17/2012","59","","Miami Fire Station","12-086-1016","AQS"
"08/18/2012","56","","Miami Fire Station","12-086-1016","AQS"
"08/19/2012","52","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/20/2012","54","","Miami Fire Station","12-086-1016","AQS"
"08/21/2012","40","","Miami Fire Station","12-086-1016","AQS"
"08/22/2012","73","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/23/2012","84","","Miami Fire Station","12-086-1016","AQS"
"08/24/2012","68","","Miami Fire Station","12-086-1016","AQS"
"08/25/2012","54","","Miami Fire Station","12-086-1016","AQS"
"08/26/2012","39","","Miami Fire Station","12-086-1016","AQS"
"08/27/2012","44","","Miami Fire Station","12-086-1016","AQS"
"08/28/2012","38","","Miami Fire Station","12-086-1016","AQS"
"08/29/2012","45","","Miami Fire Station","12-086-1016","AQS"
"08/30/2012","55","","Miami Fire Station","12-086-1016","AQS"
"08/31/2012","80","","Miami Fire Station","12-086-1016","AQS"
"09/01/2012","54","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/02/2012","35","","Belle Glade","12-099-0008","AQS"
"09/03/2012","38","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/04/2012","30","","Miami Fire Station","12-086-1016","AQS"
"09/05/2012","37","","Miami Fire Station","12-086-1016","AQS"
"09/06/2012","34","","Miami Fire Station","12-086-1016","AQS"
"09/07/2012","28","","Vista View Park","12-011-0033","AQS"
"09/08/2012","27","","Miami Fire Station","12-086-1016","AQS"
"09/09/2012","35","","Belle Glade","12-099-0008","AQS"
"09/10/2012","44","","Miami Fire Station","12-086-1016","AQS"
"09/11/2012","45","","Miami Fire Station","12-086-1016","AQS"
"09/12/2012","38","","Miami Fire Station","12-086-1016","AQS"
"09/13/2012","36","","Miami Fire Station","12-086-1016","AQS"
"09/14/2012","38","","Miami Fire Station","12-086-1016","AQS"
"09/15/2012","31","","Miami Fire Station","12-086-1016","AQS"
"09/16/2012","25","","Miami Fire Station","12-086-1016","AQS"
"09/17/2012","29","","Miami Fire Station","12-086-1016","AQS"
"09/18/2012","28","","Miami Fire Station","12-086-1016","AQS"
"09/19/2012","33","","Miami Fire Station","12-086-1016","AQS"
"09/20/2012","44","","Miami Fire Station","12-086-1016","AQS"
"09/21/2012","33","","U of F Ag Research Center","12-011-1002","AQS"
"09/22/2012","28","","Miami Fire Station","12-086-1016","AQS"
"09/23/2012","30","","Miami Fire Station","12-086-1016","AQS"
"09/24/2012","55","","Miami Fire Station","12-086-1016","AQS"
"09/25/2012","60","","Miami Fire Station","12-086-1016","AQS"
"09/26/2012","36","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"09/27/2012","33","","Miami Fire Station","12-086-1016","AQS"
"09/28/2012","40","","Miami Fire Station","12-086-1016","AQS"
"09/29/2012","34","","Miami Fire Station","12-086-1016","AQS"
"09/30/2012","25","","Miami Fire Station","12-086-1016","AQS"
"10/01/2012","25","","Miami Fire Station","12-086-1016","AQS"
"10/02/2012","26","","Miami Fire Station","12-086-1016","AQS"
"10/03/2012","37","","Miami Fire Station","12-086-1016","AQS"
"10/04/2012","33","","Miami Fire Station","12-086-1016","AQS"
"10/05/2012","30","","Miami Fire Station","12-086-1016","AQS"
"10/06/2012","26","","Miami Fire Station","12-086-1016","AQS"
"10/07/2012","32","","Miami Fire Station","12-086-1016","AQS"
"10/08/2012","44","","Miami Fire Station","12-086-1016","AQS"
"10/09/2012","41","","Miami Fire Station","12-086-1016","AQS"
"10/10/2012","43","","Miami Fire Station","12-086-1016","AQS"
"10/11/2012","49","","Miami Fire Station","12-086-1016","AQS"
"10/12/2012","43","","Miami Fire Station","12-086-1016","AQS"
"10/13/2012","38","","Miami Fire Station","12-086-1016","AQS"
"10/14/2012","38","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/15/2012","40","","Miami Fire Station","12-086-1016","AQS"
"10/16/2012","41","","Miami Fire Station","12-086-1016","AQS"
"10/17/2012","37","","Miami Fire Station","12-086-1016","AQS"
"10/18/2012","31","","Vista View Park","12-011-0033","AQS"
"10/19/2012","53","","Vista View Park","12-011-0033","AQS"
"10/20/2012","52","","Vista View Park","12-011-0033","AQS"
"10/21/2012","57","","Vista View Park","12-011-0033","AQS"
"10/22/2012","40","","Miami Fire Station","12-086-1016","AQS"
"10/23/2012","41","","Miami Fire Station","12-086-1016","AQS"
"10/24/2012","39","","Miami Fire Station","12-086-1016","AQS"
"10/25/2012","35","","Miami Fire Station","12-086-1016","AQS"
"10/26/2012","33","","Miami Fire Station","12-086-1016","AQS"
"10/27/2012","39","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/28/2012","44","","Belle Glade","12-099-0008","AQS"
"10/29/2012","29","","Miami Fire Station","12-086-1016","AQS"
"10/30/2012","35","","Miami Fire Station","12-086-1016","AQS"
"10/31/2012","39","","Miami Fire Station","12-086-1016","AQS"
"11/01/2012","44","","Miami Fire Station","12-086-1016","AQS"
"11/02/2012","43","","Miami Fire Station","12-086-1016","AQS"
"11/03/2012","58","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"11/04/2012","55","","Belle Glade","12-099-0008","AQS"
"11/05/2012","56","","Belle Glade","12-099-0008","AQS"
"11/06/2012","47","","Royal Palm Beach","12-099-0009","AQS"
"11/07/2012","35","","Belle Glade","12-099-0008","AQS"
"11/08/2012","43","","Miami Fire Station","12-086-1016","AQS"
"11/09/2012","42","","Belle Glade","12-099-0008","AQS"
"11/10/2012","38","","Miami Fire Station","12-086-1016","AQS"
"11/11/2012","40","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"11/12/2012","40","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"11/13/2012","38","","Miami Fire Station","12-086-1016","AQS"
"11/14/2012","45","","Miami Fire Station","12-086-1016","AQS"
"11/15/2012","38","","Miami Fire Station","12-086-1016","AQS"
"11/16/2012","44","","Miami Fire Station","12-086-1016","AQS"
"11/17/2012","26","","Miami Fire Station","12-086-1016","AQS"
"11/18/2012","28","","Miami Fire Station","12-086-1016","AQS"
"11/19/2012","48","","Miami Fire Station","12-086-1016","AQS"
"11/20/2012","47","","Miami Fire Station","12-086-1016","AQS"
"11/21/2012","40","","Miami Fire Station","12-086-1016","AQS"
"11/22/2012","42","","Vista View Park","12-011-0033","AQS"
"11/23/2012","37","","Miami Fire Station","12-086-1016","AQS"
"11/24/2012","59","","Vista View Park","12-011-0033","AQS"
"11/25/2012","58","","Miami Fire Station","12-086-1016","AQS"
"11/26/2012","63","","Miami Fire Station","12-086-1016","AQS"
"11/27/2012","55","","Belle Glade","12-099-0008","AQS"
"11/28/2012","47","","Miami Fire Station","12-086-1016","AQS"
"11/29/2012","46","","Miami Fire Station","12-086-1016","AQS"
"11/30/2012","36","","Miami Fire Station","12-086-1016","AQS"
"12/01/2012","39","","Belle Glade","12-099-0008","AQS"
"12/02/2012","40","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/03/2012","29","","Miami Fire Station","12-086-1016","AQS"
"12/04/2012","33","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/05/2012","30","","Miami Fire Station","12-086-1016","AQS"
"12/06/2012","36","","Miami Fire Station","12-086-1016","AQS"
"12/07/2012","30","","Belle Glade","12-099-0008","AQS"
"12/08/2012","35","","Miami Fire Station","12-086-1016","AQS"
"12/09/2012","30","","Miami Fire Station","12-086-1016","AQS"
"12/10/2012","32","","Miami Fire Station","12-086-1016","AQS"
"12/11/2012","40","","Miami Fire Station","12-086-1016","AQS"
"12/12/2012","30","","Miami Fire Station","12-086-1016","AQS"
"12/13/2012","33","","Miami Fire Station","12-086-1016","AQS"
"12/14/2012","34","","Miami Fire Station","12-086-1016","AQS"
"12/15/2012","28","","Miami Fire Station","12-086-1016","AQS"
"12/16/2012","23","","Vista View Park","12-011-0033","AQS"
"12/17/2012","41","","Miami Fire Station","12-086-1016","AQS"
"12/18/2012","38","","Miami Fire Station","12-086-1016","AQS"
"12/19/2012","48","","Miami Fire Station","12-086-1016","AQS"
"12/20/2012","43","","Belle Glade","12-099-0008","AQS"
"12/21/2012","33","","Vista View Park","12-011-0033","AQS"
"12/22/2012","32","","Vista View Park","12-011-0033","AQS"
"12/23/2012","47","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/24/2012","46","","Miami Fire Station","12-086-1016","AQS"
"12/25/2012","63","","Miami Fire Station","12-086-1016","AQS"
"12/26/2012","34","","Miami Fire Station","12-086-1016","AQS"
"12/27/2012","41","","Vista View Park","12-011-0033","AQS"
"12/28/2012","67","","Belle Glade","12-099-0008","AQS"
"12/29/2012","45","","Belle Glade","12-099-0008","AQS"
"12/30/2012","43","","Belle Glade","12-099-0008","AQS"
"12/31/2012","45","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/01/2013","104","","Royal Palm Beach","12-099-0009","AQS"
