date,pm25,pm10,o3,no2,so2,co,AQI
2019-01-15,30.0,19.0,12.1,4.7,2.9,2.3,30.0
2019-01-16,40.0,29.0,16.0,9.3,2.9,3.4,40.0
2019-01-17,48.0,32.0,19.2,5.6,1.5,2.3,48.0
2019-01-18,45.0,29.0,28.1,4.7,4.3,3.4,45.0
2019-01-19,53.0,32.0,16.0,2.8,1.5,2.3,53.0
2019-01-20,41.0,29.0,13.6,3.8,1.5,2.3,41.0
2019-01-21,29.0,18.0,12.8,5.6,1.5,3.4,29.0
2019-01-22,32.0,15.0,20.8,6.5,2.9,2.3,32.0
2019-01-23,47.0,22.0,11.2,4.7,1.5,3.4,47.0
2019-01-24,48.0,29.0,12.8,3.8,1.5,2.3,48.0
2019-01-25,42.0,27.0,16.0,6.5,4.3,3.4,42.0
2019-01-26,51.0,27.0,23.3,6.5,2.9,3.4,51.0
2019-01-27,57.0,36.0,20.8,2.8,1.5,2.3,57.0
2019-01-28,48.0,24.0,16.8,1.9,1.5,2.3,48.0
2019-01-29,34.0,22.0,14.5,4.7,4.3,2.3,34.0
